OTUID	Sg.M.HC.1.16S	Sg.M.HC.2.16S	Sg.M.HC.3.16S	Sg.M.HC.10.16S	Sg.M.HC.4.16S	Sg.M.HC.5.16S	Sg.M.HC.6.16S	Sg.M.HC.7.16S	Sg.M.HC.8.16S	Sg.M.HC.9.16S	Sg.M.R.1.16S	Sg.M.R.2.16S	Sg.M.R.3.16S	Sg.M.R.10.16S	Sg.M.R.4.16S	Sg.M.R.5.16S	Sg.M.R.6.16S	Sg.M.R.7.16S	Sg.M.R.8.16S	Sg.M.R.9.16S
56c2c9d96e4774a310afdf4ad4e049d0	0	53	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	120	0	0
24c876ef34af41ba90521d2348099d7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1db7c4dbaf59c11fc4dd27bcd4f7f2f9	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
0bbf49d3eff64a79a671c568daa58d6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
33aef1d5eadf4d0f258e297b48b74cfa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0
5ed7b97946bc979bc21a15670fa068f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d37759a56714216251f50828010d144	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	53	0	0
ac3f21250efa6d1af5889703e586a194	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	62
8b276ff1c5e38da39c98a8384fc586ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af1fdd3cf299ffe60c3d57783066c26c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667446b0db633d40a88df69080669733	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	34	0	35	0	0
7cefbd84096550f928dc50f3213dc415	0	0	0	5	0	0	0	0	0	0	0	0	0	83	0	17	0	0	0	0
f292af08063c1ecf4c4f1a56192cba5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15e1d7a39e64b5fe1075fb6725f8342e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0
2379abc10838fd9f261a8dbe957c66a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	0	0	0	0
2551a01b4acf314e91ff268d350a75c1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22
8dff50d63a418eafee877c0d6ca25f78	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	6	0	0	0
41efb340a1fedcce9c7850f2298c06cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754dae964be70a01e875eaf5ce53708d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
7c97d9b8bbacc5eef2ad3d0c781791bb	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	167	0	0	0
1f41e37fd56c3b47367e773f8329989a	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
eb8821a30557b34eac1cb619bf6bc0ca	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	15	31	0	0	16
3638f2062c305c79df283ef573a10b97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e1cd8cf7f688262a0686d3db320e1ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
c7593800b8d959a6f9ae62247adf409c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
843aa1d1070890aacad7866947e77e6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142c69e721063922564c21c84caf54d1	0	78	0	0	0	0	0	0	0	0	128	0	0	57	0	0	0	0	0	0
d2e9260763d42ee5577341baa9574ac3	0	0	3	0	0	0	0	0	0	0	0	86	0	0	0	6	252	98	32	280
7cf160c614c46fa8a5320008aa36f99c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
08d8a5fcf1dfcd51411bcb1ef83104c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0
0a3a5b91b652845ba4afbbaa491a339e	0	39	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
cc77264070d2000f68521d96da1dd4d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
403974b4e512e373b8ee314454f4f41b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4c12955c8b869e815284c1b511ac6d0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
91cdcee411bdec1d816fdfdbf6a66581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
f02c5a92a1fa964a4b2e8dddf075df1c	0	0	0	0	0	0	36	0	0	0	0	0	0	90	0	160	552	48	5	0
f969066d93049b8ecc9c4d76e9879c50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
9ae17fe0f9b7b3659c8e0a9a343d5690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
81b50cbc69b355d6a2207d370e9634c5	0	0	0	29	4	0	15	0	0	0	0	24	0	46	118	122	188	0	0	102
e289fe9035a3575d3f1ab134e5810ee5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	3100	14
5859c644498bf396619fcca4ed014b8d	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0
5bbd6726850e3b938ef0b5b9c2493a37	0	0	0	0	0	0	0	0	0	0	0	18	0	91	0	361	146	49	53	72
309c4020c38734a6a988d5fd374363d9	0	9	0	0	0	0	0	0	0	0	10	0	0	16	0	0	0	0	31	40
a233fa6c6e123213ac12c34ae1cb9e8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b02aa41f49f6ecad5487c17c72b6da5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	16	0
a3b3b3175a8a2b69184441713be9a802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	378	0	276
9a2bcfc9c1a7db175b04dc33ded04235	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0
42b427ac622f5e94f4f7f5ae7e214dff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
95d9d76d1d2fde3008a747db043a9719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	44
32d4a29026b3d623109c6ee640e0199c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c508984551f6f08396c2dec9a3c2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f31f179c0ba0b9ff9db041d5619e2d48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168
d97642e92206649d79c9a5fb8b472443	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
97b654d8bd13ca0beef3d7b939d9d455	0	0	0	0	0	0	0	0	0	0	33	99	0	0	0	26	54	0	89	0
5877c67c79efd4017d28baee8a1352d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
f75fd8bfb39c467d0897129108f0ad28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0
664c3ecb8b42dc5e9b16652b6f004db5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
0b2d74187ee30ad7d04b9f622758077a	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	33	0	47	19	0
3aed36cdc72ec555c7609c7bb4617d38	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	18	0	0
7440aa816171ce9e81d9b67d2dda61c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	501	0	38
8edd3c96e1201a6d99272f35ce2c164f	249	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc9724c315b93b916f2d6007af667390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31de3d22f5b19325735267725f1f49e8	0	29	40	0	0	0	236	0	0	0	0	302	0	12	0	519	2903	31	377	0
4196649257fd20cd08fd841b6ed9203c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
f59c9661f4e154b8d6eadff955089368	0	20	0	9	0	0	0	0	0	0	26	56	67	101	0	364	342	323	210	256
f17f6391e6d085c5db0f9179752904c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26f4ddda5b6e0d303457bdb1a23456a5	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
4540d2faf9597dc876bde21aef1ec3b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
3f7a486c64016b4169a894fdd3262dc4	0	0	0	0	0	0	0	0	0	0	0	0	11	27	0	32	68	29	26	0
8e45fca0e463aff5fd678498af03879d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
66e485c1f6331ccae7e3aaabbc7a0a14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
0044dadc0e54f72a1054e350ddee3471	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1c1f0ab8041bbdae7da3ffd06e256d57	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0
0ac38954ca6b90705ee2a53586a53f7a	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	109	30	0	0
71814b0c8fed7d37021057c12a428b21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ec6aa03af1f8e694ff91e90f998ce118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ca45ec4fe48203d6d9b4d397aae755fa	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
d464eee613ac4395c8f6ce3943a0f841	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	94	850	92	27
af7dd51c7373cf129ab32fc2b6c604a3	0	38	0	17	0	0	30	0	0	0	28	62	27	449	22	0	351	139	87	1128
dc09964e2dffe33753d6e4f0c010552d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f02f4c216369c6a2e4ee447ffe47fddd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
b675ce9716b30456cf071d677162241a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9dbf6a5fc70a3bf758eedd60ed72e2a4	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	11	0	31	0	0
df5c1ef25ab497ab767dcbb6be082f83	0	0	0	0	0	0	29	0	0	0	0	0	0	0	33	167	270	296	0	315
8daf54ff6c37c6570e7640894cbd1aa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b44e40a89e8574655471cc3be7860ab	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	30	0	0	0	0
c23a55ffc930bbdfbffb838cc63c3c06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
721d6345b84d6768b72ee1b3a4ab84f4	0	0	0	0	0	0	0	0	0	0	0	12	0	188	0	0	0	38	38	164
f80b86458a57e36db032eb798274d2d0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
157e89624b31f9270751ab769c8d62e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	23
7d0f44c15da83b757bf82a4b0929827b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf1a818b12cb26b87437b02ddb111100	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
e084c4e1efb25dda73727706dad2f9c0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
2feaccb8d3399862c1622146a7ed5d21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537dffd5a7c5be5e467fdb4d703022fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d99924af79100800edeba6e420aab4fb	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ffe8a4e4d29663d84bc20fece48d5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
e9fc33d0bed4581c93256a43e4c9d176	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
f7ac00fde65dc7cc52461ee8fcccd69e	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	177	0	0	0
ecce0c1eb26c4aab64fe3949f0a0fc7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255
d44532ddd05c25fdbcb2a8ed35e7951e	0	35	0	0	0	0	0	0	0	0	22	0	38	101	0	153	0	0	0	207
f04a029a175f31779bb6a101c845618d	0	0	0	0	0	0	70	0	0	0	0	67	0	0	0	0	879	0	477	737
ceee4259d57ee737e9b49c5dfe936bcb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	81
6747ef5626bbb183a2e5db72380e9428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0
9ed28dc9769aee6c3ac1fd95d60d87d0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
f66afcd905d973b9daa38dcdbd569546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	0	0
bf552fb5591f8185ae58a12e54e1d20a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	489
486961856cb4100b129e505707556097	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1fb6da3053c51de1ce8b5b8d754bbd6c	0	12	0	0	0	0	0	0	0	0	13	18	0	65	0	48	0	97	64	63
b41d97ca68cf51f744fc90199fccee14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0
c08489e007517659fe9112a4f25adf87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
744d9f0fc700fd631a47dccf094e1423	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	76	0	0	0
1e9af00fabf4fa7e115e048b2fa8a0a7	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
12a0ad84259c089c23615284b45e6738	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
f7376ee1bcfce9c75540bfd83b6a64bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0
96bb6cb29fc6697eda7aae48f3a0fae3	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	93	0	0
7046389df4f010e281130ee94e13e6e5	0	0	0	0	0	0	22	0	0	0	0	0	18	0	0	0	52	0	0	61
2de6fd16f902fecc570a6737fc6d9856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0
9f8d089df22b6701202846a493cceb83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
c06c5fa4b6cad31ca0e61c9cfac664b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94
3e0b3ac5f5dee1f79ee3f072f3346166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
ab986e8ae847db74a8ff7d1bf5f71b45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c23eb490051dbcc6adeba03a382a657e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	14	0
0b75b287b26e29e57b99fef760332820	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10	0
12b34ecb8a3cfa4e69f8d480f1f211ec	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
30b74bea9fd85e5c58cbba2378e58b59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
5e84c418cf9c873bfc327b8bb46d3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
15c09e58fd41a93409d1367e4831e62e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0
b7450a59fcbf0a0f86ceda33073d70a2	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	114	0	0	0	0
7a2db98e8c94c44f3195e24235011fc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0
753e95e0f25adeffe00ef1b0b2163738	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	72	0	458
0fb3cb77b4faa6c5c0c0751df79bc499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	18
fbda73f20d8c7e827a5e18e519aa4bf4	0	20	0	0	0	0	0	0	0	0	19	0	0	9	0	0	0	4	0	0
78c466cb12cf3cddde3612351fb71a30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
d7cc78eb2dce412c6b61b87f207f1b9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	56	0
ef66044da476f2e1f7c166bf488bc787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373
613f38d7296ca565b19118f0c7e6dc66	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0
3eb37b3c38e5a8a0ad044b8b348d36df	0	0	0	0	0	0	18	0	0	0	0	0	26	0	0	0	55	0	30	45
660b0d2832803106c4d67836c0c7163e	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	171	0	0	0	0
b02a8d33d018119dedb2db15db887bfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ef9e9d60840d69da818f44c08f18516	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	83
cfe96d2865b918b7f4b46a41d3831fb0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	64	0	0	0	0
5319056937d09195de49019547148d9d	0	0	0	238	0	0	0	0	0	0	0	0	0	4037	11	0	0	12	0	0
73209d4b67b45ada496e699f240fcce3	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	22	0	0
ca329a9bc16237ef1a59e85ad09eb7f3	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	134	0	0	58
8cb24777cb48dde0aac60dfeca125d10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45a2d8a5b92db41834876b216f9c0763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b036dc56777f4fdbc1ef802d8880af87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b18c739aa645c80e7508fe6bc04f53bd	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
df829f8d3288011e9fbef9d3511e2e4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	64	10	7	0
2091286c7db3d8981f6f1e1f5e626ce9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	23	0	0
edd16f3631fc6f63cd11403a4e133dd2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
10220f6235ca68cf7ffced9e22e78db9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
83ec17c8ff3a35fa17e6b01f3a60bb07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161
e286013202dbdb3e761d361fd76bdfff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269
87cc51859facc881d27dabc8a3f77c23	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	35
ec737d9ea753049e0c2e63f3a14d0145	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
ac5251efcd4ddf4df090cd699f5741e1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	40	0	0
4079b0fae2eba4573ccadeaef7517a1c	0	74	0	0	0	0	0	0	0	0	145	0	0	145	0	48	50	0	0	0
696395bda0452d89689b116ca1d446f2	0	24	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
3800e81f06f12e70cb2af581780d9291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
cdd34c161813f6bb82f0815a945f8bce	0	7	0	0	0	0	0	0	0	0	16	13	0	29	0	160	0	21	65	0
1449ee9ed945a52a3e1a27aa23d46d9f	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	4	0	97	0	0
f32482627ed84b6d77261b8cc43a40ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
d7f7c3c81c63fe425434c65d575d4287	0	0	0	0	0	0	0	0	0	0	0	29	0	19	0	0	0	59	0	0
86fd0747cc3d415d1facf54902783f77	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	89	15	0	0
a166307ef279ef331eff4d83b86dbb0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
edc714384e7ca169071020b7bb43a87e	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	391	0	0	0	0
50dc75c87a8dd0153a77348346ac8b51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249
18140dbb3d23f65bc14e50886027a4fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
984c2601b5fd2e5e8503e3900de161c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d2ad94e29f958bb8a3166d3dd57f549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d44dddcaae9bdd8e9e2748d0d25b3386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90e38fe6b561a8f7d97340976b05d0cd	0	0	0	0	0	0	0	0	0	0	0	0	19	18	0	120	54	57	0	0
f9936d30f446c30a8fa05f1d8bdd5884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746445ddc51b056a89420d89ffc2126f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0
d5b3f9008b675796e5ae3dcc88065e93	0	0	0	0	0	0	0	0	0	0	0	13	0	194	0	0	0	95	0	0
2f5ec89a25d4b087dc0c00ffa4ba8946	0	49	0	0	0	0	0	0	0	0	66	0	0	86	0	66	0	392	0	0
b9d88415152fcda9c932b5038c90ab54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	98
c8fbe2a84510b1b0bf4a47278df6dd75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
8178a8dbeb094d9ade02d6367db75658	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
8f1121093ff004eeff2530a8cfe5f064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2805977012caad4e2d748092073b30fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
5b6367adcf3124df5f04f4d3623837b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d28f786ab23c2b1f2a85c09a2200f623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	125	0	145
4d47b0f9bd00852e8148fcfcead25c70	0	27	12	17	0	0	0	0	0	0	33	38	0	472	0	10	0	451	0	0
5523dee12dc4794171906e29d84b6b5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
d805ca9cd4cf10195e8fe4a968b74bf5	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	46	0	0	183
64391f896d10860b9b9d580437cf9f37	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
78c04e6690df9f7c6b8173c569cd0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
39981df274a02e4193b26caec4b9c341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
0d8501b9e1e4fb0ee833387c23e5de33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5f20ad8df3219180c789ad093895388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94
b7ea37ac8dd3468fac014effec9456ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
377ff3ff9fbf22a06fd866a79e43cd88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
dbf99967afbb514fcda7420bd4e48de6	0	0	0	0	0	0	0	0	0	0	0	45	13	0	0	0	0	0	0	0
9f21b120523941864d5c78016e4fae9d	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	62	56	0	62	0
66cc84e7a2dde12e914ce561f02baf4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806
9b6ef79f1a38a995831ace1c0dbe4356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104f537496b13aa1b1195d65cf815447	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	0	36	0	0	0
7b6cf08b6602525d23e012b949495429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e77d80278ef51c5f6f4afbc72e25ede0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49b5e3a2b5d5cc6397730610bc0feb1f	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	85	99	114	65	0
a15a81e782c92b760485857c5d2166a1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	19	0	0	41
5b5b53b8708c113e31da34e4fe5aeddc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
44c22d5e6f129db367745f72d3a1b735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95
6c5692fc0f67ccdf8e2a28efdff18788	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	411	62	115
c72bf1fb26186e069fc56ee6037e0cbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
185fd6712a5945cd40c13e3757bac95d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd6383169ddd32592a82ccdb7511c186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac71d370f1ead9415e93563ce514564a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0
e24fe985418e6792fe710b50d9a94275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10
2b1db7c61d372cadb64fa6ec6615bfb7	0	39	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0
4e9bc765a49a7d651ca46be858b63ecd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0
7f27fc3e61be7440e3bed985efbaf107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	184
141fde2384bba13b1d89a916d250873e	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	512	113	73	0
27cf0e8e13806b9693b8179fdcc741ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	26	0	0
540a028b1f8b30d0977a2319c842d036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0
906194542e0e0dcf3cdeedbddf62c978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
7786876ab3a71f968071637f19a21263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
