#OTU ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Sg.M.HC.1.16S,Sg.M.HC.10.16S,Sg.M.HC.2.16S,Sg.M.HC.3.16S,Sg.M.HC.4.16S,Sg.M.HC.5.16S,Sg.M.HC.6.16S,Sg.M.HC.7.16S,Sg.M.HC.8.16S,Sg.M.HC.9.16S,Sg.M.H.1.16S,Sg.M.H.10.16S,Sg.M.H.2.16S,Sg.M.H.3.16S,Sg.M.H.4.16S,Sg.M.H.5.16S,Sg.M.H.6.16S,Sg.M.H.7.16S,Sg.M.H.8.16S,Sg.M.H.9.16S,Sg.M.E.10.16S,Sg.M.E.4.16S,Sg.M.E.5.16S,Sg.M.E.6.16S,Sg.M.E.7.16S,Sg.M.E.8.16S,Sg.M.E.9.16S,Sg.M.I.10.16S,Sg.M.I.4.16S,Sg.M.I.5.16S,Sg.M.I.6.16S,Sg.M.I.7.16S,Sg.M.I.8.16S,Sg.M.I.9.16S,Sg.M.R.10.16S,Sg.M.R.4.16S,Sg.M.R.5.16S,Sg.M.R.6.16S,Sg.M.R.7.16S,Sg.M.R.8.16S,Sg.M.R.9.16S
b02a8d33d018119dedb2db15db887bfd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef62ea4fdf71f8aaed2a6302cd24a663,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b7cb404fec4c215f8d9180c1c55a1a8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,4,0,0,0,0,31,0,0,1216,5,439,6,0,256,0,0,16,11,0,0,0,0,0,0,580,0,0,10,7,0,7,1288,0,0,442,0
40f30b389cd5b93490960721fc1be1db,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
82d3eec22c9b205625ba0b7f297b5cf9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b437680a7370cc5f645fb53707f6913,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164c9627eee27c6ff36d561910136f19,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ac63fda7034de79b5b5882fc6fcbe5c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01dc290a4801045bc09b7ce419b0ce1f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11f6a46503a6701d323c2c62a64db625,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
52bc4255e27db90c8800b3270a6e66ce,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2d85d1a90dbaf637c6d8ef909672ac45,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,161,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,526,0,0
66cc84e7a2dde12e914ce561f02baf4c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,806
4d2db3d4a09e65b6385a74e2105c5097,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab0773c106ee6148dfd097a7620fe434,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9511dfe13da48d4141984c0ad3b55eb,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
edc714384e7ca169071020b7bb43a87e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,175,0,0,0,0,104,0,0,0,0,0,0,0,0,83,0,0,0,0,274,0,391,0,0,0,0
309c4020c38734a6a988d5fd374363d9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,14,15,0,0,0,0,0,0,12,0,0,0,0,0,51,16,0,0,0,0,31,40
bf1703b850cb89d89fd040af4135d111,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0
d03f9a3e03990d49e7d563d11efb9348,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e69518459d44fe4fcea7dbb8efe205b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bae9bff259cea0be67bba98c81f1d020,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995d6223e82b40fe8e16f30880f8d15c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,4,0,0,0,28,60,0,0,0,47,23,0,113,0,54,0,0,0,0,0,15,50,0,38,27,0,0,0,247,0,105,124,0,260,0
90d4f5e96b0c6fbeac86a9999485f0af,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0
9763ca4caff816258ffc89f4165f647c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75901fdc9f829e3f3ab8b4bd535018b5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d235eb84dc8fd29f229f4450a1cc480,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
9a44044552ef4b3f57c9c2791535c428,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,18,0,58,48,0
2f7cb7756bc1ba6735a9a63023656cfb,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d97cad18296d1efba1be9bc4f94d00c3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377ff3ff9fbf22a06fd866a79e43cd88,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0c2bf7abdec5609a6ddacef01857b604,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,12,0,0,0,0,0,138,21,0,0,0,0,0,109
d203a5aac2540aa3cce4159018fda9ba,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138733ffe7327dfee4219cf4a29f2dd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
cf4663e568af044475d71cf41455b4d6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c60cf2a6c2498f32af660492f7517918,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,78,57,11,705,0,0,140,7,19,744,55,0,0,0,20,0,0,40,0,0,23,0,0,1549,122,0,0,851,0,17,1328
582c1c756b489db73316f394c995de3a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792e40f5167f6b4c7ac4152e2492628d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,56,0,0,0,0,27,10,0,0,0,0,0,0,0,88,18,0,0,0,65,0,238,0,0,0,0
62942735704b96e2f8a82137a32f51ff,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,37,0,0
3c1f6eb0d30418ae931e55ecf68ef1f3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ae17fe0f9b7b3659c8e0a9a343d5690,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
001efeae1a41041d6b1f322035330f0a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,55,171,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,62,0,0,0,154,127,0
06aeeff8374669255c75c1175af971a9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13145f7761fff8fe14387e399c140328,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,50,0,0
6dcddab2b62d1515569453ea9be6642e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,69,32,0,0,0,0,0,0,10,46,0,0,20,196,0,158,96,0,0,0,332,62,134
e4b2d86ea043bd6637c74127c88019da,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
f87cb8882fbf7d7409026c717fba6937,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd89e96743af0b64f4ce98a906a86a7c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b10729807dce6ee9e58e0f62754b22d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,59,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,79,0,30,73
70a730a7da66927327cba65aaf02bdcf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4f587a31747b65f06b8b3d04ae2263e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,20,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,20,0,467,0,0
238da5abd41c58899735e63f09ed728a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cda3d0494eb8bb753c982caa9dac7676,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,126
0a1f5ed70dcb37a86924dbd5fde981af,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,41,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
8fa7e6d4781a65501c2d398a96cfa3c4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,Oscillospira, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
